Tanggal,Nilai Ekspor Migas
2024-01-01,1430.125732
2024-02-01,1451.243774
2024-03-01,1457.747925
2024-04-01,1462.274902
2024-05-01,1465.887329
2024-06-01,1466.542358
2024-07-01,1465.055664
2024-08-01,1462.818848
2024-09-01,1460.425049
2024-10-01,1458.122559
2024-11-01,1456.226318
2024-12-01,1454.877441
